timestamp,ee_x,ee_y,ee_z,pose_6d_0,pose_6d_1,pose_6d_2,pose_6d_3,pose_6d_4,pose_6d_5,gripper,obj_x,obj_y,obj_z
1768361473.2841485,0.3553988811664306,0.04369387441772015,0.42656340950327354,0.9267136166636676,-0.3522843638088251,0.13075779023047315,-0.3516131710821623,-0.9356973140712572,-0.028960565626056645,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.2842693,0.3553988811664306,0.04369387441772015,0.42656340950327354,0.9267136166636676,-0.3522843638088251,0.13075779023047315,-0.3516131710821623,-0.9356973140712572,-0.028960565626056645,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.3320723,0.3553997070095729,0.043692850549782274,0.42656661799799767,0.9267116915596004,-0.3522860371962711,0.13076692518864177,-0.3516150965447719,-0.9356966038782909,-0.028960134192428932,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.3445816,0.3553997070095729,0.043692850549782274,0.42656661799799767,0.9267116915596004,-0.3522860371962711,0.13076692518864177,-0.3516150965447719,-0.9356966038782909,-0.028960134192428932,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.3882732,0.3553981179860531,0.0436912558780972,0.4265646291290187,0.9267121252387428,-0.3522864928084019,0.13076262432456937,-0.3516156078435871,-0.9356964430132205,-0.028959123833290214,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.4321253,0.35540052598984495,0.043693264782318254,0.426569157925738,0.9267097426061157,-0.352289140645255,0.1307723760674815,-0.35161763687280484,-0.9356954874101262,-0.028965363458978134,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.4760606,0.35540151167324624,0.04369389611814412,0.4265714796087179,0.9267134702160076,-0.35227779857148844,0.13077651453464664,-0.3516064908586287,-0.9356997279486312,-0.028963679029755402,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.520176,0.3554056160416558,0.043695308818942916,0.426582237139373,0.9267106405820343,-0.3522776625266669,0.13079693083854782,-0.35160595459631705,-0.935699745021649,-0.028969636843324455,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.5202901,0.3554056160416558,0.043695308818942916,0.426582237139373,0.9267106405820343,-0.3522776625266669,0.13079693083854782,-0.35160595459631705,-0.935699745021649,-0.028969636843324455,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.5641527,0.3554095027998605,0.04369699657148608,0.4265962998202118,0.9267076638454118,-0.35227526320404673,0.13082448052523943,-0.35160239197634385,-0.9357006955684787,-0.028982171574589318,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.5779505,0.3554117609841714,0.043692396469189515,0.42660571839661765,0.9266994531267252,-0.35229165347554336,0.13083850528837415,-0.3516169606347834,-0.9356946992449042,-0.02899901375815106,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.6205652,0.3554281919927095,0.04366842755442804,0.4266748026702396,0.9266597919822844,-0.3523470942138753,0.13097005429634645,-0.35166515325212183,-0.9356741895559918,-0.0290762959625138,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.6641111,0.3554451816243262,0.04366398043589888,0.4267347326912024,0.9266387395367824,-0.35235884691676467,0.13108733496860567,-0.351671845968881,-0.9356699437837283,-0.029131924972353063,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.7080812,0.3555343405142002,0.043682138782734456,0.4269187033819764,0.926595570241162,-0.3523544543281124,0.13140391061378134,-0.3516580574318633,-0.9356715218931903,-0.029247457348121366,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.7561722,0.35579141775339534,0.0437055657195458,0.42741215021034273,0.926488560636237,-0.35233729288404186,0.13220203876392828,-0.35161043486298543,-0.9356787419601824,-0.02958705695524586,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.756307,0.35579141775339534,0.0437055657195458,0.42741215021034273,0.926488560636237,-0.35233729288404186,0.13220203876392828,-0.35161043486298543,-0.9356787419601824,-0.02958705695524586,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.8040855,0.35619804163837937,0.04368677246116544,0.4282405226525045,0.9262335948621805,-0.35249963265898143,0.1335490049531082,-0.35171197824907074,-0.935619784633811,-0.030237442978970776,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.811597,0.356700603959349,0.04354747802709642,0.42938171653431123,0.9256471147029967,-0.35335168741122175,0.13535140947053287,-0.35244105712330936,-0.9353056567257346,-0.031442483213744446,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.8526223,0.3579135651455415,0.04272379781766565,0.4326200997774807,0.9241299579790498,-0.3553779382591485,0.140322278218096,-0.35397472108828426,-0.9345737266697729,-0.035690982741363,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.8961205,0.3579135651455415,0.04272379781766565,0.4326200997774807,0.9241299579790498,-0.3553779382591485,0.140322278218096,-0.35397472108828426,-0.9345737266697729,-0.035690982741363,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361473.9401524,0.35949385129900174,0.04079122191344044,0.4371734633036738,0.9213956014680516,-0.35986672788417223,0.14671770089960756,-0.3574897097534471,-0.9329178833100227,-0.04318947117924909,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
