timestamp,ee_x,ee_y,ee_z,pose_6d_0,pose_6d_1,pose_6d_2,pose_6d_3,pose_6d_4,pose_6d_5,gripper,obj_x,obj_y,obj_z
1768361549.000261,0.3225263688165056,0.06307901339844345,0.44514133721435367,0.9332412201148119,-0.3358668862681206,0.12749219500492825,-0.3260948676860817,-0.9408826945681263,-0.0916618368298313,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.0440407,0.32252801362270084,0.06308061613312266,0.44514614414462583,0.9332412284436689,-0.3358618417531772,0.12750542257926048,-0.3260894284796541,-0.9408847330614747,-0.09166026252226281,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.0882437,0.3225264045826965,0.06308103644879495,0.44515691368933524,0.9332374005782603,-0.3358624989704308,0.12753170565498198,-0.3260867707850447,-0.9408842880242839,-0.09167428466051988,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.0883877,0.3225264045826965,0.06308103644879495,0.44515691368933524,0.9332374005782603,-0.3358624989704308,0.12753170565498198,-0.3260867707850447,-0.9408842880242839,-0.09167428466051988,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.1360729,0.32252901691038643,0.06307266483521033,0.44516388656478917,0.933229358081208,-0.3358827257516427,0.1275372877121961,-0.3261043770441635,-0.9408765676636713,-0.09169089209985327,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.1445692,0.32252901691038643,0.06307266483521033,0.44516388656478917,0.933229358081208,-0.3358827257516427,0.1275372877121961,-0.3261043770441635,-0.9408765676636713,-0.09169089209985327,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.1881034,0.32252921946868157,0.06306976816151373,0.4451612314512134,0.9332278727652679,-0.3358894258354249,0.12753051049047653,-0.32611109167159613,-0.9408740204039692,-0.09169314924045005,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.236095,0.32253096384046015,0.06306924625122282,0.44515787212877506,0.9332307248973046,-0.3358851947045798,0.12752078295680938,-0.32610751620154255,-0.9408754215129504,-0.09169148853458733,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.2801347,0.3225322523295731,0.06306963731150163,0.4451658844311008,0.933228162732057,-0.3358854464450148,0.12753886917399992,-0.32610654817840196,-0.9408754954876383,-0.09169417225788616,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.2802765,0.3225322523295731,0.06306963731150163,0.4451658844311008,0.933228162732057,-0.3358854464450148,0.12753886917399992,-0.32610654817840196,-0.9408754954876383,-0.09169417225788616,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1768361549.3242154,0.32253155583789556,0.06307392056990982,0.4451571380350345,0.9332339692179936,-0.33587875112021853,0.1275140119498688,-0.3261015323023298,-0.9408776285571439,-0.09169012329993892,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
