timestamp,ee_x,ee_y,ee_z,pose_6d_0,pose_6d_1,pose_6d_2,pose_6d_3,pose_6d_4,pose_6d_5,gripper,obj_x,obj_y,obj_z
1772596687.534768,0.27543100639997187,0.16364772019002546,0.46236237718006534,0.8880685472567027,-0.3417549169329501,0.3074700507781562,-0.3709721855341265,-0.9277709004075776,0.040259084899513756,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.5818398,0.27543046959232703,0.16364939124746938,0.46236059695931153,0.8880705719864904,-0.3417503976503344,0.3074692259030578,-0.37096900297247787,-0.9277719184938636,0.04026494862558493,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.6258197,0.27543084744589685,0.16364869485258357,0.4623611682905434,0.8880689936369184,-0.3417529093103,0.307470992971137,-0.370971363512939,-0.92777105886846,0.0402630075807491,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.6699393,0.2754321664280221,0.1636417759230915,0.4623537602148995,0.888068853535192,-0.34176998502779304,0.3074524169929262,-0.37098692774866643,-0.927764716266884,0.040265750829138816,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.6700873,0.2754321664280221,0.1636417759230915,0.4623537602148995,0.888068853535192,-0.34176998502779304,0.3074524169929262,-0.37098692774866643,-0.927764716266884,0.040265750829138816,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.7138438,0.27543112718336943,0.16364411416178037,0.46235281195008815,0.8880728499454017,-0.34175788658639467,0.3074543220477691,-0.3709765023944476,-0.927768596170793,0.04027240532248557,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.7348878,0.27543112718336943,0.16364411416178037,0.46235281195008815,0.8880728499454017,-0.34175788658639467,0.3074543220477691,-0.3709765023944476,-0.927768596170793,0.04027240532248557,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.7818227,0.2754316917226722,0.16364420734563678,0.46235486889770927,0.8880702670262226,-0.3417618568462842,0.3074573694497396,-0.3709803447818499,-0.9277671824239593,0.040269579121810416,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.825825,0.27543072225988097,0.16364493444489975,0.4623548060475807,0.8880724327686946,-0.3417572115616636,0.3074562773824736,-0.3709755772541249,-0.9277690484614343,0.04027050779334531,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.8698812,0.27543072225988097,0.16364493444489975,0.4623548060475807,0.8880724327686946,-0.3417572115616636,0.3074562773824736,-0.3709755772541249,-0.9277690484614343,0.04027050779334531,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.8700454,0.27543072225988097,0.16364493444489975,0.4623548060475807,0.8880724327686946,-0.3417572115616636,0.3074562773824736,-0.3709755772541249,-0.9277690484614343,0.04027050779334531,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.9138014,0.2754308781774169,0.1636437463739999,0.46235260552960256,0.8880717834158177,-0.3417615691026301,0.30745330927663983,-0.3709803437102237,-0.9277670357133406,0.04027296890378599,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.9348757,0.2754310839534312,0.16364389419680295,0.4623539303297142,0.8880712931905799,-0.34176059238179757,0.3074558109804623,-0.3709789158541472,-0.9277677312062909,0.04027009962755391,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596687.9777892,0.2754304925160649,0.16364396724813185,0.4623505084241243,0.8880740677177766,-0.3417583754750795,0.30745026108272533,-0.37097693360195294,-0.9277683342047071,0.040274468119579764,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.0217488,0.2754285926629869,0.16364748184648334,0.46235502855735877,0.8880733671899296,-0.34175024956366923,0.307461316934522,-0.370969899291776,-0.9277712024506212,0.04027318863435513,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.0657902,0.27542969542109547,0.16364344023182087,0.4623452511229572,0.8880781883639295,-0.34175266312775693,0.3074447081953553,-0.37097440308343127,-0.9277686844153876,0.04028970681244826,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.10994,0.2754323319279614,0.16364180691287153,0.46234698034458643,0.8880763352874924,-0.34176110580577956,0.30744067600229513,-0.3709795174529712,-0.9277671019314281,0.040279054161188176,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.1101463,0.2754323319279614,0.16364180691287153,0.46234698034458643,0.8880763352874924,-0.34176110580577956,0.30744067600229513,-0.3709795174529712,-0.9277671019314281,0.040279054161188176,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.1578038,0.27542910852347435,0.16365493292569452,0.4623498202389163,0.8880815433365649,-0.34173207991733323,0.30745789620746294,-0.3709546434648382,-0.9277766502403068,0.040288208706157694,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.168159,0.2754262389503254,0.1636594312870361,0.462341452534468,0.88809042378254,-0.34171820143720133,0.3074476703315103,-0.37094334006031493,-0.9277804275029549,0.04030529502847372,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.2098217,0.2754326851371065,0.16365481802926865,0.4623412876707906,0.8880871942457091,-0.34173183045616434,0.30744185055041495,-0.37095637313018254,-0.9277752540877153,0.040304430731327036,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.2538185,0.27543214161675134,0.16364724113039048,0.46234490307084214,0.8880805154345941,-0.3417501695860835,0.30744075802227094,-0.37097117880571173,-0.9277699689307799,0.040289815657066234,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.29778,0.27539353904218916,0.1635750062504552,0.46211794347221347,0.8878872434348215,-0.3425156979960857,0.3071469348243089,-0.3717324125182744,-0.927463712372864,0.0403246291351692,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
1772596688.3417873,0.27524275372271584,0.1632010122953378,0.46083312190200837,0.8882430587919035,-0.34318530624080157,0.3053655417502279,-0.37260315193590277,-0.9270413613533675,0.041966719046472485,3,0.48072949605208243,-0.04797794031182588,0.1094363041528675
